"","Sample","Status","Title","Platform","EGAS ID","ERP ID","ERS ID"
"1163","GSM2181318","Private","RHC2446","GPL11154","EGAS00001001945","ERP016958","ERS1313888"
"1164","GSM2181319","Private","RHC2447","GPL11154","EGAS00001001945","ERP016958","ERS1313889"
"1165","GSM2181320","Private","RHC2448","GPL11154","EGAS00001001945","ERP016958","ERS1313890"
"1166","GSM2181321","Private","RHC2449","GPL11154","EGAS00001001945","ERP016958","ERS1313891"
"1167","GSM2181322","Private","RHC2451","GPL11154","EGAS00001001945","ERP016958","ERS1313892"
"1168","GSM2181323","Private","RHC2452","GPL11154","EGAS00001001945","ERP016958","ERS1313893"
"1169","GSM2181324","Private","RHC2453","GPL11154","EGAS00001001945","ERP016958","ERS1313894"
"1170","GSM2181325","Private","RHC2454","GPL11154","EGAS00001001945","ERP016958","ERS1313895"
"1171","GSM2181326","Private","RHC2455","GPL11154","EGAS00001001945","ERP016958","ERS1313896"
"1172","GSM2181327","Private","RHC2456","GPL11154","EGAS00001001945","ERP016958","ERS1313897"
"1173","GSM2181328","Private","RHC2457","GPL11154","EGAS00001001945","ERP016958","ERS1313898"
"1174","GSM2181329","Private","RHC2458","GPL11154","EGAS00001001945","ERP016958","ERS1313899"
"1175","GSM2181330","Private","RHC2459","GPL11154","EGAS00001001945","ERP016958","ERS1313900"
"1176","GSM2181331","Private","RHC2460","GPL11154","EGAS00001001945","ERP016958","ERS1313901"
"1177","GSM2181332","Private","RHC2461","GPL11154","EGAS00001001945","ERP016958","ERS1313902"
"1178","GSM2181333","Private","RHC2462","GPL11154","EGAS00001001945","ERP016958","ERS1313903"
"1179","GSM2181334","Private","RHC2463","GPL11154","EGAS00001001945","ERP016958","ERS1313904"
"1180","GSM2181335","Private","RHC2465","GPL11154","EGAS00001001945","ERP016958","ERS1313905"
"1181","GSM2181336","Private","RHC2466","GPL11154","EGAS00001001945","ERP016958","ERS1313906"
"1182","GSM2181337","Private","RHC2467","GPL11154","EGAS00001001945","ERP016958","ERS1313907"
"1183","GSM2181338","Private","RHC2468","GPL11154","EGAS00001001945","ERP016958","ERS1313908"
"1184","GSM2181339","Private","RHC2469","GPL11154","EGAS00001001945","ERP016958","ERS1313909"
"1185","GSM2181340","Private","RHC2470","GPL11154","EGAS00001001945","ERP016958","ERS1313910"
"1186","GSM2181341","Private","RHC2471","GPL11154","EGAS00001001945","ERP016958","ERS1313911"
"1187","GSM2181342","Private","RHC2472","GPL11154","EGAS00001001945","ERP016958","ERS1313912"
"1188","GSM2181343","Private","RHC2473","GPL11154","EGAS00001001945","ERP016958","ERS1313913"
"1189","GSM2181344","Private","RHC2474","GPL11154","EGAS00001001945","ERP016958","ERS1313914"
"1190","GSM2181345","Private","RHC2475","GPL11154","EGAS00001001945","ERP016958","ERS1313915"
"1191","GSM2181346","Private","RHC2476","GPL11154","EGAS00001001945","ERP016958","ERS1313916"
"1192","GSM2181347","Private","RHC2477","GPL11154","EGAS00001001945","ERP016958","ERS1313917"
"1193","GSM2181348","Private","RHC2478","GPL11154","EGAS00001001945","ERP016958","ERS1313918"
"1194","GSM2181349","Private","RHC2479","GPL11154","EGAS00001001945","ERP016958","ERS1313919"
"1195","GSM2181350","Private","RHC2480","GPL11154","EGAS00001001945","ERP016958","ERS1313920"
"1196","GSM2181351","Private","RHC2481","GPL11154","EGAS00001001945","ERP016958","ERS1313921"
"1197","GSM2181352","Private","RHC2482","GPL11154","EGAS00001001945","ERP016958","ERS1313922"
"1198","GSM2181353","Private","RHC2483","GPL11154","EGAS00001001945","ERP016958","ERS1313923"
"1199","GSM2181354","Private","RHC2484","GPL11154","EGAS00001001945","ERP016958","ERS1313924"
"1200","GSM2181355","Private","RHC2485","GPL11154","EGAS00001001945","ERP016958","ERS1313925"
"1201","GSM2181356","Private","RHC2486","GPL11154","EGAS00001001945","ERP016958","ERS1313926"
"1202","GSM2181357","Private","RHC2487","GPL11154","EGAS00001001945","ERP016958","ERS1313927"
"1203","GSM2181358","Private","RHC2488","GPL11154","EGAS00001001945","ERP016958","ERS1313928"
"1204","GSM2181359","Private","RHC2489","GPL11154","EGAS00001001945","ERP016958","ERS1313929"
"1205","GSM2181360","Private","RHC2490","GPL11154","EGAS00001001945","ERP016958","ERS1313930"
"1206","GSM2181361","Private","RHC2491","GPL11154","EGAS00001001945","ERP016958","ERS1313931"
"1207","GSM2181362","Private","RHC2492","GPL11154","EGAS00001001945","ERP016958","ERS1313932"
"1208","GSM2181363","Private","RHC2493","GPL11154","EGAS00001001945","ERP016958","ERS1313933"
"1209","GSM2181364","Private","RHC2494","GPL11154","EGAS00001001945","ERP016958","ERS1313934"
"1210","GSM2181365","Private","RHC2496","GPL11154","EGAS00001001945","ERP016958","ERS1313935"
"1211","GSM2181366","Private","RHC2497","GPL11154","EGAS00001001945","ERP016958","ERS1313936"
"1212","GSM2181367","Private","RHC2498","GPL11154","EGAS00001001945","ERP016958","ERS1313937"
"1213","GSM2181368","Private","RHC2499","GPL11154","EGAS00001001945","ERP016958","ERS1313938"
"1214","GSM2181369","Private","RHC2500","GPL11154","EGAS00001001945","ERP016958","ERS1313939"
"1215","GSM2181370","Private","RHC2501","GPL11154","EGAS00001001945","ERP016958","ERS1313940"
"1216","GSM2181371","Private","RHC2502","GPL11154","EGAS00001001945","ERP016958","ERS1313941"
"1217","GSM2181372","Private","RHC2503","GPL11154","EGAS00001001945","ERP016958","ERS1313942"
"1218","GSM2181373","Private","RHC2504","GPL11154","EGAS00001001945","ERP016958","ERS1313943"
"1219","GSM2181374","Private","RHC2505","GPL11154","EGAS00001001945","ERP016958","ERS1313944"
"1220","GSM2181375","Private","RHC2506","GPL11154","EGAS00001001945","ERP016958","ERS1313945"
