"","Score"
"KATNAL1",0.000130808491611608
"WT1",0.000130808491611608
"BACE1",0.000130808491611608
"MYOCD",0.000130808491611608
"ATP11A",0.000130808491611608
"FSTL1",0.000130808491611608
"HCN4",0.000130808491611608
"MAGEB10",0.000130808491611608
"DIEXF",0.000130808491611608
"ASTN2",0.000130808491611608
"UBA6",0.000130332824369384
"KIAA2022",0.000130332824369384
"FBXO32",0.000130332824369384
"KIAA2018",0.000130332824369384
"MTHFD1",0.000130332824369384
"CAPN7",0.000130332824369384
"WDR70",0.000130332824369384
"FBXL4",0.000130332824369384
"CTH",0.000130332824369384
"TRAT1",0.000130332824369384
"TENM4",0.000130332824369384
"FKBP15",0.000130332824369384
"SHANK2",0.000130332824369384
"MLTK",0.00012985715712716
"RNF169",0.00012985715712716
"ZFP36L2",0.00012985715712716
"IKZF2",0.00012985715712716
"HS2ST1",0.00012985715712716
"FZD4",0.00012985715712716
"PLCXD3",0.00012985715712716
"CCDC50",0.00012985715712716
"XIAP",0.00012985715712716
"MKL2",0.00012985715712716
"WDR52",0.00012985715712716
"ERLIN2",0.00012985715712716
"CEP72",0.00012985715712716
"SEMA3A",0.00012985715712716
"C2orf68",0.00012985715712716
"SCN1A",0.00012985715712716
"MRVI1",0.00012985715712716
"LONP2",0.00012985715712716
"RWDD1",0.00012985715712716
"GPRIN2",0.00012985715712716
"CNTN2",0.00012985715712716
"FKBP5",0.000129381489884936
"MCUR1",0.000129381489884936
"SMC1A",0.000129381489884936
"TMEM185B",0.000129381489884936
"UBXN10",0.000129381489884936
"CFL2",0.000129381489884936
"LSM11",0.000129381489884936
"DCUN1D3",0.000129381489884936
"SLC30A7",0.000129381489884936
"RPS6KA3",0.000129381489884936
"STXBP5L",0.000129381489884936
"CDON",0.000129381489884936
"ADAM22",0.000129381489884936
"MTF1",0.000129381489884936
"PCBD2",0.000129381489884936
"AKT3",0.000129381489884936
"RBM48",0.000129381489884936
"CCDC149",0.000129381489884936
"DLGAP3",0.000129381489884936
"AGPAT3",0.000128905822642712
"PROX1",0.000128905822642712
"LRP8",0.000128905822642712
"STX3",0.000128905822642712
"NAA30",0.000128905822642712
"DKK3",0.000128905822642712
"PPTC7",0.000128905822642712
"PHF8",0.000128905822642712
"CCDC93",0.000128905822642712
"KCMF1",0.000128905822642712
"FAM204A",0.000128905822642712
"EPB41L1",0.000128905822642712
"SLC7A1",0.000128905822642712
"SYAP1",0.000128905822642712
"KIAA1671",0.000128905822642712
"MOB3B",0.000128905822642712
"KIAA0141",0.000128905822642712
"METTL22",0.000128905822642712
"NFAM1",0.000128905822642712
"ICOSLG",0.000128905822642712
"FBXO31",0.000128905822642712
"ADAT2",0.000128430155400488
"ZNF189",0.000128430155400488
"C11orf87",0.000128430155400488
"ITGB8",0.000128430155400488
"HIP1",0.000128430155400488
"BBX",0.000128430155400488
"IMPAD1",0.000128430155400488
"PDE11A",0.000128430155400488
"WWC2",0.000128430155400488
"CNNM3",0.000128430155400488
"FARSB",0.000128430155400488
"BCL2",0.000128430155400488
"CYLD",0.000128430155400488
"AC106017.1",0.000128430155400488
"ST8SIA2",0.000128430155400488
"IMP4",0.000128430155400488
"TIRAP",0.000128430155400488
"RASSF2",0.000128430155400488
"ANXA11",0.000127954488158264
"ONECUT1",0.000127954488158264
"TOR1AIP2",0.000127954488158264
"SEC22C",0.000127954488158264
"SRI",0.000127954488158264
"CPE",0.000127954488158264
"ULK2",0.000127954488158264
"ONECUT3",0.000127954488158264
"ZNF24",0.000127954488158264
"MARC1",0.000127954488158264
"PAPOLG",0.000127954488158264
"BICD1",0.000127954488158264
"ARNTL2",0.000127954488158264
"DENND5B",0.000127954488158264
"KLHL3",0.000127954488158264
"PER2",0.000127954488158264
"BAMBI",0.000127954488158264
"ACOX1",0.000127954488158264
"AC007952.5",0.000127954488158264
"SFXN2",0.000127954488158264
"SLC9A8",0.000127954488158264
"DSTYK",0.00012747882091604
"UNC13A",0.00012747882091604
"PPP1R3B",0.00012747882091604
"RABIF",0.00012747882091604
"SCIN",0.00012747882091604
"PRKAR2A",0.00012747882091604
"PDPR",0.00012747882091604
"ARL5B",0.00012747882091604
"SENP1",0.00012747882091604
"ZYG11B",0.00012747882091604
"CMC1",0.00012747882091604
"IMPG1",0.00012747882091604
"GPR107",0.00012747882091604
"TAB1",0.00012747882091604
"PRRG3",0.000127003153673816
"YPEL2",0.000127003153673816
"WDR91",0.000127003153673816
"RIF1",0.000127003153673816
"DIAPH2",0.000127003153673816
"ANKRD52",0.000127003153673816
"PSMG1",0.000127003153673816
"GFPT1",0.000127003153673816
"ZNF148",0.000127003153673816
"REPS2",0.000127003153673816
"CCNT1",0.000127003153673816
"RCAN3",0.000127003153673816
"ZBED3",0.000127003153673816
"RPRD2",0.000127003153673816
"RNF19B",0.000127003153673816
"LRRD1",0.000127003153673816
"ZNF626",0.000127003153673816
"TNPO3",0.000127003153673816
"ATP2B2",0.000126527486431592
"CD93",0.000126527486431592
"ANKS6",0.000126527486431592
"SP1",0.000126527486431592
"MT1A",0.000126527486431592
"KCND3",0.000126527486431592
"DCPS",0.000126527486431592
"ZNF275",0.000126527486431592
"KCNK6",0.000126527486431592
"AP005482.1",0.000126527486431592
"SMAD4",0.000126527486431592
"NACC2",0.000126527486431592
"CISD2",0.000126527486431592
"ZNF780B",0.000126527486431592
"ZNF141",0.000126527486431592
"GREM1",0.000126527486431592
"PTEN",0.000126527486431592
"PRDM16",0.000126527486431592
"JMY",0.000126527486431592
"ABCF3",0.000126527486431592
"HEG1",0.000126527486431592
"GXYLT1",0.000126051819189368
"FAM84A",0.000126051819189368
"DLG2",0.000126051819189368
"VKORC1L1",0.000126051819189368
"SLCO5A1",0.000126051819189368
"SPATA5",0.000126051819189368
"CPPED1",0.000126051819189368
"CPEB4",0.000126051819189368
"MIB1",0.000126051819189368
"TSC1",0.000126051819189368
"ATP2A2",0.000126051819189368
"GPR137C",0.000126051819189368
"S1PR1",0.000126051819189368
"ATXN3",0.000126051819189368
"LRRC55",0.000126051819189368
"ZBTB14",0.000126051819189368
"STK35",0.000126051819189368
"ZNF35",0.000126051819189368
"LMAN2L",0.000126051819189368
"MYO10",0.000126051819189368
"RGS5",0.000125576151947144
"GNAQ",0.000125576151947144
"PRMT6",0.000125576151947144
"GGA2",0.000125576151947144
"TBCEL",0.000125576151947144
"MCC",0.000125576151947144
"SPRY1",0.000125576151947144
"FADS6",0.000125576151947144
"SMCR8",0.000125576151947144
"CCDC144A",0.000125576151947144
"C20orf112",0.000125576151947144
"ABCD2",0.000125576151947144
"FYTTD1",0.000125576151947144
"RFX3",0.000125576151947144
"SLC26A2",0.000125576151947144
"LUZP1",0.000125576151947144
"LRCH3",0.000125576151947144
"ARSB",0.000125576151947144
"BOD1",0.000125576151947144
"PTCD3",0.000125576151947144
"EXT1",0.000125576151947144
"SLC35B4",0.000125576151947144
"GBP2",0.000125576151947144
"ANKRD9",0.000125576151947144
"ACP6",0.000125576151947144
"DIO2",0.00012510048470492
"FAM199X",0.00012510048470492
"ITPRIPL2",0.00012510048470492
"DUSP2",0.00012510048470492
"CEP41",0.00012510048470492
"ZNF259",0.00012510048470492
"VAPA",0.00012510048470492
"EMB",0.00012510048470492
"MSI2",0.00012510048470492
"PCYT1B",0.00012510048470492
"CPM",0.00012510048470492
"CASK",0.00012510048470492
"ADAM12",0.00012510048470492
"ZNF678",0.00012510048470492
"ARNT2",0.00012510048470492
"EIF3F",0.00012510048470492
"RNMT",0.00012510048470492
"CENPF",0.00012510048470492
"XPO4",0.00012510048470492
"USP13",0.00012510048470492
"ZNF611",0.00012510048470492
"NUDT16",0.00012510048470492
"AVL9",0.00012510048470492
"TUB",0.00012510048470492
"UBE2J1",0.00012510048470492
"C18orf32",0.00012510048470492
"HHIPL1",0.00012510048470492
"KLHL31",0.000124624817462696
"ZKSCAN8",0.000124624817462696
"PPP4R1L",0.000124624817462696
"TIMP4",0.000124624817462696
"AP5S1",0.000124624817462696
"ZNF177",0.000124624817462696
"ACER2",0.000124624817462696
"KLHL6",0.000124624817462696
"KPNA1",0.000124624817462696
"CD38",0.000124624817462696
"CAPRIN1",0.000124624817462696
"ATRN",0.000124624817462696
"CLEC2D",0.000124624817462696
"PHIP",0.000124624817462696
"MYLK3",0.000124624817462696
"RALGPS2",0.000124624817462696
"FBXL18",0.000124624817462696
"TYRP1",0.000124624817462696
"DIP2A",0.000124624817462696
"SNX24",0.000124624817462696
"CMBL",0.000124624817462696
"RAB5B",0.000124624817462696
"ELK1",0.000124624817462696
"CDH6",0.000124624817462696
"ADARB1",0.000124624817462696
"ZNF607",0.000124624817462696
"GRWD1",0.000124624817462696
"MFSD6",0.000124149150220472
"TAF1D",0.000124149150220472
"GABRA2",0.000124149150220472
"FAM212B",0.000124149150220472
"CALML4",0.000124149150220472
"MXD1",0.000124149150220472
"CYB561D1",0.000124149150220472
"PRKAB2",0.000124149150220472
"ST6GAL2",0.000124149150220472
"KIAA0408",0.000124149150220472
"BCL2L11",0.000124149150220472
"COBLL1",0.000124149150220472
"PIGM",0.000124149150220472
"SMAD3",0.000124149150220472
"HOXA13",0.000124149150220472
"HDAC4",0.000124149150220472
"TACC1",0.000124149150220472
"ALDH1L2",0.000124149150220472
"EPG5",0.000124149150220472
"SEL1L",0.000124149150220472
"MTMR9",0.000124149150220472
"RALY",0.000124149150220472
"PCDHB15",0.000124149150220472
"THBS2",0.000124149150220472
"VPS13A",0.000124149150220472
"TRPS1",0.000124149150220472
"SMU1",0.000124149150220472
"GGCX",0.000124149150220472
"WTIP",0.000124149150220472
"JDP2",0.000123673482978248
"ZNF132",0.000123673482978248
"PPM1H",0.000123673482978248
"HOXD11",0.000123673482978248
"C15orf38",0.000123673482978248
"KIAA1462",0.000123673482978248
"GHR",0.000123673482978248
"POTEM",0.000123673482978248
"E2F2",0.000123673482978248
"ZNF516",0.000123673482978248
"ST3GAL1",0.000123673482978248
"LONRF3",0.000123673482978248
"SULT1B1",0.000123673482978248
"EIF5A2",0.000123673482978248
"FOXO3",0.000123673482978248
"CDK19",0.000123673482978248
"THSD7A",0.000123673482978248
"ZNF285",0.000123673482978248
"PNP",0.000123673482978248
"GPBP1",0.000123673482978248
"APTX",0.000123673482978248
"ZNF584",0.000123673482978248
"PAICS",0.000123673482978248
"SEC62",0.000123673482978248
"NAA35",0.000123673482978248
"RAD18",0.000123673482978248
"CD3D",0.000123673482978248
"PHF21A",0.000123673482978248
"SARM1",0.000123673482978248
"TAF8",0.000123197815736024
"CD28",0.000123197815736024
"APOOL",0.000123197815736024
"ZNF250",0.000123197815736024
"SLC45A4",0.000123197815736024
"RNF20",0.000123197815736024
"DNAH10OS",0.000123197815736024
"SMIM14",0.000123197815736024
"MED7",0.000123197815736024
"RAD50",0.000123197815736024
"TP53INP1",0.000123197815736024
"TPD52",0.000123197815736024
"POFUT2",0.000123197815736024
"TCF4",0.000123197815736024
"C14orf23",0.000123197815736024
"PPIE",0.000123197815736024
"DCC",0.000123197815736024
"EVI5",0.000123197815736024
"CLIC5",0.000123197815736024
"RAB21",0.000123197815736024
"MAP4K2",0.000123197815736024
"CA5B",0.000123197815736024
"GINS2",0.000123197815736024
"ZBTB34",0.000123197815736024
"SMIM12",0.000123197815736024
"PKNOX1",0.000123197815736024
"TNS4",0.000123197815736024
"AMER1",0.0001227221484938
"SETBP1",0.0001227221484938
"CHST3",0.0001227221484938
"TXNL1",0.0001227221484938
"MTHFR",0.0001227221484938
"PXMP4",0.0001227221484938
"GALNT2",0.0001227221484938
"RALGPS1",0.0001227221484938
"RAB27B",0.0001227221484938
"NRG1",0.0001227221484938
"PTGER3",0.0001227221484938
"STOML1",0.0001227221484938
"ERCC6L2",0.0001227221484938
"MED29",0.0001227221484938
"PHLDA3",0.0001227221484938
"C7orf41",0.0001227221484938
"MYSM1",0.0001227221484938
"TNS1",0.0001227221484938
"SLC35D1",0.0001227221484938
"NECAB3",0.0001227221484938
"ATL3",0.0001227221484938
"TMEM44",0.0001227221484938
"PRRC2B",0.0001227221484938
"SNX2",0.000122246481251576
"KCNK1",0.000122246481251576
"SIGLEC14",0.000122246481251576
"POTEG",0.000122246481251576
"PCGF3",0.000122246481251576
"PLAGL2",0.000122246481251576
"SSTR2",0.000122246481251576
"SLC6A6",0.000122246481251576
"SLC25A53",0.000122246481251576
"FGD4",0.000122246481251576
"PREX2",0.000122246481251576
"CREG2",0.000122246481251576
"ABLIM1",0.000122246481251576
"RAD54L2",0.000122246481251576
"ZNF623",0.000122246481251576
"FLRT2",0.000122246481251576
"METTL14",0.000122246481251576
"ZBTB40",0.000122246481251576
"TRA2B",0.000122246481251576
"IFRG15",0.000122246481251576
"KLHDC10",0.000122246481251576
"COX20",0.000122246481251576
"TRIM72",0.000122246481251576
"JAKMIP2",0.000122246481251576
"KIAA1045",0.000122246481251576
"SLC36A1",0.000122246481251576
"LIG3",0.000122246481251576
"FBXW8",0.000122246481251576
"SRPX2",0.000122246481251576
"ACO1",0.000122246481251576
"CAPZB",0.000122246481251576
"SZT2",0.000122246481251576
"KLHL23",0.000121770814009352
"KLHL11",0.000121770814009352
"POGK",0.000121770814009352
"SRFBP1",0.000121770814009352
"CCSER2",0.000121770814009352
"GRAMD1B",0.000121770814009352
"GCNT4",0.000121770814009352
"EXOC5",0.000121770814009352
"BSN",0.000121770814009352
"KIN",0.000121770814009352
"ERCC6L",0.000121770814009352
"ZFP14",0.000121770814009352
"CREBRF",0.000121770814009352
"BMP10",0.000121770814009352
"WDR5B",0.000121770814009352
"ZNF436",0.000121770814009352
"PCGF5",0.000121770814009352
"STXBP4",0.000121770814009352
"C10orf71",0.000121770814009352
"SERINC5",0.000121770814009352
"NTRK2",0.000121770814009352
"CSNK1A1",0.000121770814009352
"CHST11",0.000121770814009352
"ZNF226",0.000121770814009352
"SLC25A32",0.000121295146767128
"UNC5D",0.000121295146767128
"ZBTB10",0.000121295146767128
"ATP9A",0.000121295146767128
"FOXP2",0.000121295146767128
"MCTP2",0.000121295146767128
"SRGAP3",0.000121295146767128
"NEU3",0.000121295146767128
"PBX1",0.000121295146767128
"BTF3L4",0.000121295146767128
"KREMEN1",0.000121295146767128
"EEF2K",0.000121295146767128
"FSD2",0.000121295146767128
"NUP155",0.000121295146767128
"PRR14L",0.000121295146767128
"ZNF773",0.000121295146767128
"FBXO48",0.000121295146767128
"PTBP3",0.000121295146767128
"TRIM13",0.000121295146767128
"FAM71F2",0.000121295146767128
"SF3A1",0.000121295146767128
"PTCD2",0.000121295146767128
"ZNF347",0.000121295146767128
"PANX1",0.000121295146767128
"APOLD1",0.000121295146767128
"FAM151B",0.000121295146767128
"ABCG8",0.000121295146767128
"CHST6",0.000121295146767128
"ZNF549",0.000121295146767128
"PACS1",0.000121295146767128
"CTNNBL1",0.000121295146767128
"BCAP29",0.000120819479524904
"CCBE1",0.000120819479524904
"ZNF609",0.000120819479524904
"RGS7BP",0.000120819479524904
"ZNF587",0.000120819479524904
"TBL1XR1",0.000120819479524904
"RPL27A",0.000120819479524904
"STEAP3",0.000120819479524904
"TMEM184B",0.000120819479524904
"FAM222B",0.000120819479524904
"BZW1",0.000120819479524904
"PPP1R16B",0.000120819479524904
"SLC38A9",0.000120819479524904
"EMP2",0.000120819479524904
"SLC25A16",0.000120819479524904
"ZNF546",0.000120819479524904
"SAR1A",0.000120819479524904
"XRRA1",0.000120819479524904
"FYCO1",0.000120819479524904
"FAM169A",0.000120819479524904
"NRG2",0.000120819479524904
"KCNK3",0.000120819479524904
"SHMT1",0.000120819479524904
"ITGA9",0.000120819479524904
"FZD5",0.00012034381228268
"RRN3",0.00012034381228268
"CLN8",0.00012034381228268
"SNAPC3",0.00012034381228268
"LUC7L3",0.00012034381228268
"CHD7",0.00012034381228268
"CALU",0.00012034381228268
"SYT7",0.00012034381228268
"GPRC5A",0.00012034381228268
"ZNF514",0.00012034381228268
"GRSF1",0.00012034381228268
"LRP6",0.00012034381228268
"KCNK12",0.00012034381228268
"ZC3H12C",0.00012034381228268
"NUP62CL",0.00012034381228268
"SLC35E2",0.00012034381228268
"KDELR1",0.00012034381228268
"ZBTB8A",0.00012034381228268
"PCSK9",0.00012034381228268
"GPR37L1",0.00012034381228268
"AC007375.1",0.00012034381228268
"MSRB2",0.00012034381228268
"TIFA",0.00012034381228268
"EPHX2",0.00012034381228268
"ENPP1",0.000119868145040456
"IFI44L",0.000119868145040456
"BRCC3",0.000119868145040456
"C16orf87",0.000119868145040456
"ARL5A",0.000119868145040456
"SCUBE3",0.000119868145040456
"PNPLA3",0.000119868145040456
"ZBTB41",0.000119868145040456
"INPP4B",0.000119868145040456
"NETO2",0.000119868145040456
"SCN2B",0.000119868145040456
"PODXL",0.000119868145040456
"HUNK",0.000119868145040456
"TROVE2",0.000119868145040456
"HIF1A",0.000119868145040456
"CAMK2N1",0.000119868145040456
"FUS",0.000119868145040456
"SPECC1",0.000119868145040456
"HNF4A",0.000119868145040456
"ZFP91",0.000119868145040456
"SLC16A3",0.000119868145040456
"KIF1B",0.000119868145040456
"PRELP",0.000119868145040456
"TMEM241",0.000119868145040456
"ZBTB7A",0.000119392477798231
"CLCC1",0.000119392477798231
"SPRED1",0.000119392477798231
"EPM2AIP1",0.000119392477798231
"OLFML2A",0.000119392477798231
"FAM211A",0.000119392477798231
"CCDC171",0.000119392477798231
"SCN3B",0.000119392477798231
"SAP30L",0.000119392477798231
"KCNJ5",0.000119392477798231
"NUCKS1",0.000119392477798231
"C20orf194",0.000119392477798231
"PEG10",0.000119392477798231
"VCPIP1",0.000119392477798231
"RABGAP1L",0.000119392477798231
"FAM120AOS",0.000119392477798231
"SYTL4",0.000119392477798231
"ZNF749",0.000119392477798231
"GPLD1",0.000119392477798231
"BAG2",0.000119392477798231
"UHRF1BP1L",0.000119392477798231
"NOL10",0.000119392477798231
"AGPS",0.000119392477798231
"PHB2",0.000119392477798231
"NDST1",0.000119392477798231
"NFATC2",0.000119392477798231
"C22orf29",0.000119392477798231
"SNAP47",0.000119392477798231
"TIMM8A",0.000119392477798231
"HIVEP3",0.000119392477798231
"C8A",0.000119392477798231
"FZD8",0.000118916810556007
"SERBP1",0.000118916810556007
"SOX5",0.000118916810556007
"B4GALT7",0.000118916810556007
"PRPF4",0.000118916810556007
"SENP5",0.000118916810556007
"FRS2",0.000118916810556007
"PIK3CA",0.000118916810556007
"DSC3",0.000118916810556007
"NBEAL1",0.000118916810556007
"PAPD5",0.000118916810556007
"ACADSB",0.000118916810556007
"SPPL2A",0.000118916810556007
"ADAT1",0.000118916810556007
"RPS6KA5",0.000118916810556007
"NT5DC1",0.000118916810556007
"ATF6",0.000118916810556007
"SLC46A1",0.000118916810556007
"CEP57L1",0.000118916810556007
"TGOLN2",0.000118916810556007
"PLCG2",0.000118916810556007
"ESCO1",0.000118916810556007
"SLC35C2",0.000118916810556007
"TTC39A",0.000118441143313783
"FBXO28",0.000118441143313783
"GDF11",0.000118441143313783
"CHSY1",0.000118441143313783
"SLFN13",0.000118441143313783
"ISL2",0.000118441143313783
"NEK9",0.000118441143313783
"TFRC",0.000118441143313783
"MAPKAPK5",0.000118441143313783
"ZC3H8",0.000118441143313783
"FAM53C",0.000118441143313783
"MMADHC",0.000118441143313783
"BCL11B",0.000118441143313783
"NPR3",0.000118441143313783
"UHRF1BP1",0.000118441143313783
"GPC6",0.000118441143313783
"PLXNA3",0.000118441143313783
"TCF21",0.000118441143313783
"VPS18",0.000118441143313783
"RP11-156E8.1",0.000117965476071559
"RBMS3",0.000117965476071559
"MAN1A2",0.000117965476071559
"LIN7A",0.000117965476071559
"BTBD7",0.000117965476071559
"IGFBP5",0.000117965476071559
"ATP5G3",0.000117965476071559
"FUT10",0.000117965476071559
"POLR3A",0.000117965476071559
"NIPA1",0.000117965476071559
"FBXO21",0.000117965476071559
"COA5",0.000117965476071559
"MPV17L",0.000117965476071559
"CYP7B1",0.000117965476071559
"CYCS",0.000117965476071559
"SLC7A2",0.000117965476071559
"RCL1",0.000117965476071559
"ORC4",0.000117965476071559
"PAX6",0.000117965476071559
"KRAS",0.000117965476071559
"SH3BP5",0.000117965476071559
"EMP1",0.000117965476071559
"TSPAN11",0.000117965476071559
"UBA2",0.000117965476071559
"NPAP1",0.000117965476071559
"KLHL30",0.000117965476071559
"RP11-111M22.2",0.000117965476071559
"RMND5A",0.000117489808829335
"KIAA1432",0.000117489808829335
"CDR1",0.000117489808829335
"MLXIP",0.000117489808829335
"UBASH3B",0.000117489808829335
"HAS2",0.000117489808829335
"ATP6V1C1",0.000117489808829335
"LIN54",0.000117489808829335
"RNF125",0.000117489808829335
"MPZL1",0.000117489808829335
"PRRG4",0.000117489808829335
"ADH5",0.000117489808829335
"FKBP9",0.000117489808829335
"JAKMIP3",0.000117489808829335
"RNASEH1",0.000117489808829335
"RBM4B",0.000117489808829335
"KCTD12",0.000117489808829335
"PSEN1",0.000117489808829335
"TBC1D19",0.000117489808829335
"FRMD4A",0.000117489808829335
"ORC6",0.000117489808829335
